track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%
ลืมไปแล้วว่าลืมยังไง (Fade),40204061,Jeff Satur,spotify:track:55ODtfBjV76xqE5YfsuL2v,WM/Thailand,4,4,-1,114,109,E,Major,57,24,46,39,0,10,3
ลูกคุณหนู,12749666,"MEYOU, PUN",spotify:track:7n8XxOyeEnGBNJ7u5ClhCn,GMM Music Public Company Limited,32,32,-1,39,120,A,Major,84,23,55,11,0,12,9
ลูกอม,23955433,Whatcharawalee,spotify:track:0GbWc31BXewOO7ZYRR9RVn,"Tinnamou Music Score Co., Ltd.",49,49,-1,146,110,G,Major,46,30,68,31,0,13,6
ลู่วิ่ง (Can't Keep Up),5080650,Tilly Birds,spotify:track:6Xe4ZTF2mKa6GSwdS5bsPG,GMM Music Public Company Limited,6,6,-1,38,92,G#,Minor,66,64,67,54,0,18,4
ล้อเล่นได้มั้ย (RIDICULOUS),65271,"SLAPKISS, HYE",spotify:track:5GWsJPiELO10zYgHgVxzMm,Loveis Entertainment,157,157,-1,1,92,C,Major,62,44,67,65,0,18,3
ล้านนึง,244985,TangBadVoice,spotify:track:2k2yn0gy4Ya7H5fpzCC2gs,TangBadVoice,85,85,-1,4,123,D,Major,90,57,50,79,0,10,28
วงกลม (O),691921,Patrickananda,spotify:track:5o0DldgK63kE56lr4QARcb,WM/Thailand,46,46,-1,5,100,A,Major,68,18,77,6,0,8,4
วอนนภา (LA DI DA),185288,QLER,spotify:track:72qN76bsjmlmqO5wtSsKxD,What The Duck,95,95,-1,3,160,A,Major,68,81,55,8,0,11,4
วังวน (LOOP),102293,ONEONE,spotify:track:3AoCPB8NMxZcxzXKswXfpY,Boxx Music,187,187,-1,2,91,B,Major,63,66,51,70,0,16,2
วังวน(BOXX FROM HOME),4942665,SERIOUS BACON,spotify:track:3o4erj1cYrVQFUNcKAYZoH,Boxx Music,39,39,-1,51,176,E,Major,55,60,55,70,0,13,5
วัดปะหล่ะ? (TEST ME),18937853,4EVE,spotify:track:4m72K740TLVYovBWJmTTt3,"TPOP INCORPORATION Co.,Ltd.",2,2,-1,94,103,C#,Major,83,83,63,51,0,11,4
วันครบเลิก,6899084,NONT TANONT,spotify:track:6cWbOlreslaWQp8JVOhqcm,Loveis Entertainment,21,21,-1,54,98,E,Major,70,73,68,49,0,13,5
วันที่นาฬิกาของเราหมุนไปพร้อมกัน,8358194,No One Else,spotify:track:6JtHYZAi56uJEBc8iihR7j,Spicy Disc,33,33,-1,20,124,G,Major,73,68,58,24,0,14,3
วันที่สวยงาม - To The Day,171586,Safeplanet,spotify:track:4XVp20TE2aA3FI2lwYNcAH,Safeplanet,102,102,-1,3,125,G,Major,34,36,62,14,80,14,5
วันที่เธอไม่อยู่ (Farewell),816986,tinn,spotify:track:6n7i8MjmJTdSORWfzEB1II,"HOLYFOX CO., LTD.",173,173,-1,4,158,D#,Major,66,59,52,24,0,14,3
วันที่เรานับหนึ่ง,220011,Singto Numchok,spotify:track:3fJY7M6UcabYz1H1LHmVzJ,What The Duck,64,64,-1,4,140,A,Major,66,29,28,28,0,12,4
วันนั้นฝนก็ตกแบบนี้แหละ (rainy day),226359,"MEAN Band, Fongbeer",spotify:track:21fYaE14TZxlX9dJPEctUG,LOVEiS Entertainment,117,117,-1,4,104,B,Major,68,38,50,39,0,10,3
วันนั้นฝนก็ตกแบบนี้แหละ (rainy day) feat. Fongbeer,993236,"MEAN Band, Fongbeer",spotify:track:6k0JjaYoanpJ0lpzPMrBmB,LOVEiS Entertainment,117,171,-1,16,104,B,Major,68,38,50,39,0,10,3
วันนี้ปีที่แล้ว,34936428,MEYOU,spotify:track:4bnxMt1viexb85sAtVz1dA,GMM Music Public Company Limited,11,11,-1,71,142,G#,Major,52,33,73,23,0,35,3
วันสุดท้าย,202825,"GAVIN:D, NINO, OG-ANIC",spotify:track:45vgU7vmZ4mnsO6gFdQike,Gavin D,54,54,-1,2,80,C,Major,56,53,44,50,0,12,3
วันเกิดฉันปีนี้ (HBD to me),357512,Three Man Down,spotify:track:6oRAJWe2BTdEEghmRRxDHg,GMM Music Public Company Limited,188,188,-1,3,156,A,Major,45,55,68,20,0,46,3
วาดไว้,32202493,BOWKYLION,spotify:track:3FUAv32u0F64kcaaLRimPr,What The Duck,1,1,-1,99,145,F,Major,54,18,51,28,0,13,3
วาสนาผู้ใด,12292711,Parkmalody,spotify:track:1atD9QMSoZjgKiUKKopZBW,Parkmalody,14,14,-1,33,96,C#,Major,77,39,47,27,0,15,7
วาฬเกยตื้น,12711650,GUNGUN,spotify:track:6LQf6ErCI7vw7KGKRP11zP,Gungun,2,2,-1,59,200,B,Major,64,78,62,15,0,13,4
วิงวอน (ex-change),3343208,BOWKYLION,spotify:track:6d8gjGmu1uNrjjJbLvgyaH,What The Duck,33,33,-1,7,130,F,Minor,67,59,52,60,0,16,3
วิชาตัวเบา,79917,Bodyslam,spotify:track:0WIc2Iw7yM8Ckx6xqsrjat,GMM Music Public Company Limited,6,114,-1,20,92,A#,Major,49,31,85,8,0,23,4
วิภาวดี,2956698,YENTED,spotify:track:6MOmulJqeI6K3dq3I4Sfbu,Yented,16,16,-1,41,80,C#,Major,58,50,46,74,2,11,7
วิวโปรดของฉันคือเธอ,177607,"พัด Vorapat, sarah salola",spotify:track:3R0boyEM4f5JTPWW4axjKx,MARR,88,88,-1,1,95,B,Major,67,44,26,85,0,9,3
วิเศษ (Magic),5810779,MaxMillor,spotify:track:2Z9U0wFqsxoALv3qtJKlwH,MaxMillor,80,80,-1,47,120,C#,Major,74,23,44,77,0,14,3
วิ่งหนีออกไปด้วยความไวสองมัค,8922799,AYLA's,spotify:track:7pWOWr4iOKwXItYt7CeBG8,WM/Thailand,83,83,-1,78,180,E,Major,37,22,38,45,0,10,3
วู่วาม (Unreleased Version),404845,Season Five,spotify:track:2nAUhnLMltzWOHCnjAUsGd,GMM Music Public Company Limited,124,157,-1,50,92,G#,Major,68,39,55,57,0,12,3
ว่างยัง,48141,AUTTA,spotify:track:7fsAeKblrqRnIvY7kKSsve,Yupp! Entertainment,157,157,-1,1,109,F,Major,82,55,44,43,0,11,6
ว่าว,2481485,มีนตรา อินทิรา,spotify:track:4LzcUP06sAeRhJlvkjkFyE,GMM Music Public Company Limited,105,105,-1,12,116,C,Major,66,55,44,69,0,11,3
ศัตรูที่รัก,98417,"theBOYKOR, Nop Ponchamni",spotify:track:6haG2qvSSFZFmOYXvBmdx3,Spicy Disc,118,118,118,5,136,D,Major,55,54,64,42,8,14,3
สตั๊น (Stun),104488,"Yes'sir Days, Oat Pramote",spotify:track:3eidcesJKboxwyq7fi3yF7,GMM Music Public Company Limited,134,134,-1,2,156,G,Major,65,96,72,4,0,11,8
สถานะเบลอ (BLURRR),115854,PROXIE,spotify:track:2MzPAfKHgy5BoE8bjm97d0,Dreamers Society,179,179,-1,1,105,F#,Major,83,81,63,21,0,4,4
สถานีดวงจันทร์,33232896,Whatcharawalee,spotify:track:6PM9OBzgQbY7wAkPWBTl2V,"Tinnamou Music Score Co., Ltd.",60,60,-1,186,100,D,Major,77,49,69,5,7,9,5
สบายดีหรือ,890021,Num KALA,spotify:track:4jiVuwRzWDy1VT0st8OjAE,GMM Music Public Company Limited,24,24,-1,7,136,C,Major,61,32,52,14,0,24,3
สบายดีไหม? (how r u?),649658,Whal & Dolph,spotify:track:6w6CKv0wpFBTjBcV6YuQJs,What The Duck,41,41,-1,5,103,A,Major,65,88,69,25,12,11,5
สลักจิต,50315715,"Pop Pongkool, Da Endorphine",spotify:track:03Yp2uEOtPGHQ6E9XSjmyv,GMM Music Public Company Limited,7,7,-1,128,81,B,Major,60,40,59,48,0,34,3
สวยขยี้ใจ,2168275,"บุ๊ค ศุภกาญจน์, ทิดแอม, มอส คำหมากบิน",spotify:track:3tlRdHcGR4gq7UzQv5cVMJ,บังเอิญ มิวสิค,61,61,-1,9,123,A,Major,66,46,61,8,0,7,3
สวยงามเสมอ (Ever-Forever) - Ost. หลานม่า,3422593,Billkin,spotify:track:5Bs2KbKUeNHM25x8t1DBTF,Billkin Entertainment,47,47,-1,12,145,G,Major,46,55,19,93,0,11,5
สองรัก,3574367,Zeal,spotify:track:5Sq1Ve9l71ampFLesHp1WK,GMM Music Public Company Limited,115,115,-1,15,156,A,Major,48,42,82,1,0,14,3
สองใจ (เพลงประกอบภาพยนตร์ วอน(เธอ)),740112,MEYOU,spotify:track:5gJd2XWfQSLvJnyQYeKfaq,GMM Music Public Company Limited,152,152,-1,15,76,A,Major,70,16,75,58,0,12,4
สองใจ (เพลงประกอบละคร วันทอง),6660940,Da Endorphine,spotify:track:5sXuqzLmT1z6Gnf3S2TzSz,GMM Music Public Company Limited,4,4,-1,29,140,A#,Major,46,26,30,82,0,13,4
สักคำ,438973,OG-ANIC,spotify:track:6ERe7uruR3SSQc3jl3c3X3,Og-Anic,24,24,-1,6,80,F,Major,79,64,43,55,0,11,20
สักวันฉันจะดีพอ,6061679,Bodyslam,spotify:track:4ehoivTPrgYmgKl7lFw6Ta,Music bugs,115,115,-1,27,126,G,Major,62,80,83,1,0,9,3
สายซับ - Ost. One Year 365 วัน บ้านฉัน บ้านเธอ,945175,BNK48,spotify:track:5UpKMuECD77JdbbeXGa8K7,BNK48 Office,21,21,-1,7,100,C,Major,69,76,39,48,0,9,4
สายตาหลอกกันไม่ได้ (Eyes Don’t Lie),11971679,Ink Waruntorn,spotify:track:4CTgPJbgNQ031q8HzhTtq2,Boxx Music,1,1,-1,50,172,F,Minor,55,70,80,2,0,22,12
สายตาหลอกกันไม่ได้ (Eyes don't lie),2521325,Ink Waruntorn,spotify:track:7Mcy886fsW8eUQzIwdLnVC,Boxx Music,1,58,55,78,172,F,Minor,55,70,80,2,0,22,12
สายน้ำผึ้ง,559724,"YOUNGOHM, SONOFO",spotify:track:2lccEMkltz7nu8GglbQjND,Youngohm,121,121,-1,4,194,G,Major,68,58,56,37,0,8,12
สาริกาลิ้นทอง (Smooth-talker),9460459,"Paper Planes, JOEY PHUWASIT",spotify:track:4UyEA5UP6ducMaV9NiggTr,GMM Music Public Company Limited,20,20,-1,18,164,B,Major,52,61,75,2,0,7,6
สิ่งที่เธอฝากไว้,95843,Safeplanet,spotify:track:25R2FXWlat7osqS5RwDN4u,Safeplanet,122,122,-1,2,105,C#,Major,53,50,84,16,0,6,4
สิ่งเล็กน้อย (LESS IS MORE),3179385,4EVE,spotify:track:58ViLaYQWchYq9vMfW5Prk,"TPOP INCORPORATION Co.,Ltd.",38,38,-1,22,100,D,Major,88,65,66,14,0,23,5
สิ่งไม่มีชีวิต,51664,"Potato, แสตมป์ อภิวัชร์",spotify:track:5FP4NOmE7WdvyPrbRjtv8R,GMM Music Public Company Limited,189,189,-1,1,120,G#,Minor,66,63,90,28,0,10,6
สีแชทบ่คือเก่า,7900785,เบนซ์ ปรีชา,spotify:track:5sfq1jt5iX3Xxp2S97SzdK,พนมรุ้ง เรคคอร์ด,66,66,-1,30,120,A,Major,57,36,41,76,0,15,3
สุขสันต์วันคิดถึง (Happily Missing You),1105035,BUS,spotify:track:2QRjLzBCz7DFMRrsENNjzh,SONRAY MUSIC,77,77,-1,4,79,C,Major,36,71,72,27,0,28,15
สุขสันต์วันสุดท้าย (Last Celebrate),48610,"LANDOKMAI, Whal & Dolph",spotify:track:46L6yru5Wqwbp4kDKwMAhL,What The Duck,192,192,-1,1,92,C,Major,58,18,33,64,1,34,2
สุขุมวิท,48448,electric.neon.lamp,spotify:track:3MHrjuuwEaFaYqHpxJutLv,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,157,157,-1,1,75,E,Major,72,55,51,65,0,4,91
สุดท้ายก็หมา (feat. เด็กเลี้ยงควาย),544975,"Wonderframe, เด็กเลี้ยงควาย",spotify:track:1PIOSEedZ1FJUmQoviXvgI,WM/Thailand,11,22,22,17,92,C,Major,80,52,55,30,0,9,10
สุดปลายทาง,145380,URBOYTJ,spotify:track:1GklB4XcvKYyeekOQpbIZm,UrboyTJ,90,90,-1,2,150,F,Major,63,38,58,14,0,14,5
สุดปัง,1654104,MILLI,spotify:track:0UAXp00Z2MKHnrFJCvcK7b,Yupp! Entertainment/88rising Music,10,10,-1,11,136,F,Minor,92,66,72,22,0,36,16
สุดใจ (feat. Keng Tachaya),1317517,"Maiyarap, Keng Tachaya",spotify:track:23YIgLVPlRRzLj1yttUvWU,Yupp! Entertainment,68,68,-1,11,83,B,Major,62,58,50,18,0,38,12
สู้ๆ นะเธอ (Fighto!),48226,SLAPKISS,spotify:track:1ENojCtwoovURKMQpyZvog,Loveis Entertainment,193,193,-1,1,97,A,Major,61,53,57,32,0,10,3
ส่งเพลงนี้มาบอกฝันดี - See You In My Dreams,120925,First Anuwat,spotify:track:3qWSUZsTAS2Al3f0uAENUC,Marr,155,155,-1,1,99,F,Major,78,52,30,85,0,10,5
ส่วนต่าง (do it without me),16882507,BOWKYLION,spotify:track:3DhUCW79UtTVIAeZJQxlge,What The Duck,16,16,-1,35,142,A,Major,64,81,46,51,0,34,4
หงอย,98715,Morvasu,spotify:track:6n1gof21GiLdANJu2atH0b,What The Duck,117,117,-1,2,87,C#,Minor,76,56,40,72,0,14,23
หนังสือเล่มเก่า,192925,คิงส์ ชนาวิทย์,spotify:track:7mlxCVqgPu4cjdm1qJU59l,Mellow Me,151,151,-1,4,152,A,Major,58,63,58,71,0,29,4
หนังเรื่องเดิม,244209,MEAN Band,spotify:track:2J5rVEKnz8FQnh3SgWp7eN,LOVEiS Entertainment,98,98,-1,4,83,F,Major,75,41,68,6,0,12,12
หนี,501563,SCRUBB,spotify:track:588SH9wDp7GnN8hIfB2ufw,Sony Music Entertainment,60,60,-1,6,92,C,Major,80,76,60,34,0,6,3
หนีห่าง,2080020,เขียนไขและวานิช,spotify:track:1Fsnq1EqX9Bf6l9fJazS3x,เขียนไขและวานิช,108,108,-1,37,117,D#,Major,47,32,13,96,1,11,4
หนีไป,56770,electric.neon.lamp,spotify:track:0ELMyejtObZbU74Qig49oX,Tero Music,150,150,-1,1,141,A,Major,74,54,66,65,0,32,4
หนึ่งคืน,705291,atom chanakan,spotify:track:33diPovBu4Vxw4k83wrKmB,GMM Music Public Company Limited,18,40,38,22,68,G,Major,52,29,46,58,0,33,8
หนึ่งวิ,400689,fellow fellow,spotify:track:3J4WDKm4DOYV100frgtJmE,Tero Music,77,77,-1,6,154,A#,Major,64,36,78,24,0,32,26
หน่วง,1263494,Room 39,spotify:track:1DwuRmCQZ3YHfUrZZUJHcu,LOVEiS Entertainment,106,163,-1,57,139,G,Major,66,45,29,87,0,13,5
หน้าที่ของความรัก(Mission) Feat. เล็ก พงษธร,49542,Pause,spotify:track:4SeC84Av9mcpn7TZq3WWpv,ME Records,184,184,-1,1,160,G,Major,53,21,31,67,0,10,3
หน้าหนาวที่แล้ว,2801121,THE TOYS,spotify:track:1ZanPS4zG0fXMKcMN3Rknl,What The Duck,23,144,-1,65,120,F#,Major,76,35,40,29,0,8,4
หมดความหมาย,636187,Potato,spotify:track:75WghHVzVG0XOBzyExf3jN,GMM Music Public Company Limited,60,60,-1,11,170,A#,Major,52,34,87,38,0,9,5
หมดนี้ให้เธอ,1007897,Dept,spotify:track:6O5aySRVG6H9toDTK1vG19,Smallroom,97,97,-1,10,135,F#,Major,64,94,84,2,0,16,3
หมดไอจี,67153,Three Man Down,spotify:track:0nrq7lyKNY0O9cd1ViOM4g,GMM Music Public Company Limited,119,119,-1,1,133,G,Major,62,86,85,9,0,46,4
หมวกเมฆสีรุ้ง,2206008,YEW,spotify:track:1UiKO2k32EW98QiHwFoXKA,YEW,66,66,-1,16,150,E,Major,52,44,63,53,0,13,4
หมอก,3350081,COLORPiTCH,spotify:track:4ARB472dmYjpCdWrhE1aMc,Khaosan Entertainment,9,9,-1,22,140,G,Major,79,49,80,8,0,34,5
หมอกร้าย,6421482,"Lipta, Fongbeer, Kob The X Factor, KOB FLAT BOY",spotify:track:0EYgFMIXhjcFgX6xe2NY9v,Lipta,3,14,14,108,176,A,Major,56,47,60,72,0,10,7
หมายความว่าอะไร,29948588,MEAN Band,spotify:track:63rLjQUFTxemPqACev1by7,LOVEiS Entertainment,55,55,-1,264,160,A#,Major,56,66,55,76,0,21,5
หยดน้ำตา (Tears),18979527,4EVE,spotify:track:0mItaHP6FLRrRO6xrWwJc1,"TPOP INCORPORATION Co.,Ltd.",10,10,-1,66,140,D,Major,58,42,66,28,0,8,3
หยอก หยอก,5653096,LUSS,spotify:track:6tkhy9Be0jO98dyeJtlX8s,WM/Thailand,4,4,-1,30,112,D#,Major,88,60,70,52,0,9,12
หยุดอยู่ตรงนั้น (Breath),839649,SCRUBB,spotify:track:6v8ZTgbPV6KQKHOxQlJUtO,Scrubb,65,65,-1,13,74,D,Major,85,83,48,35,0,9,6
หยุดได้แล้ว,1831356,MEAN Band,spotify:track:5YkY9dZR1sOcR9dX3u5evj,LOVEiS Entertainment,20,20,-1,17,136,G#,Major,56,33,41,54,0,35,4
หรือฉันคิดไปเอง,14647932,Zom Marie,spotify:track:3EMXuZ7n0lgQSNSsVk5d3n,Spicy Disc,7,7,-1,90,140,F,Major,64,53,68,11,0,26,6
หรือฉันเองที่ขังเธอไว้ในความทรงจำ,140007,TELEx TELEXs,spotify:track:5IDbiRA6bTaLwb0PHkdN9Y,WM/Thailand,89,89,-1,2,172,E,Major,42,48,84,2,0,26,5
หรูเหอ (如何 Skyline) - From แปลรักฉันด้วยใจเธอ,345223,PP Krit,spotify:track:0cKwWSUHRXFx674AHnff5q,Nadao Music,97,97,-1,4,108,F,Minor,34,44,41,78,0,17,3
หลง,2500100,JODAI,spotify:track:3PsB1HkYkzegKJfz4I5q4e,Mellow Me,80,80,-1,10,140,C,Major,64,39,48,69,0,32,4
หลงกล - Rock Quest Project,1177059,LHAM,spotify:track:6XBuq06PRjuIGbJjf7DqGm,RS MUSIC,159,159,-1,7,164,D,Major,39,34,80,0,0,12,3
หลงรัก,13461167,Newery,spotify:track:1yrifw3LDWawZHMsDuPCBh,Newery,88,88,-1,108,95,G,Major,66,73,59,13,0,18,3
หลอก,5809612,NICECNX,spotify:track:6XQ71HC6xxRbVZZD6Bodju,Nicecnx,17,17,-1,65,95,C,Major,80,30,56,13,0,8,4
หลอก (Fools),200804,Bell Supol,spotify:track:2YZdNylbsDVkcOPiYxPavz,GMM Music Public Company Limited,60,60,-1,4,77,A,Major,60,54,56,59,0,34,7
หลอกกันทั้งนั้น (Fake News) - From แปลรักฉันด้วยใจเธอ Part 2,2415187,PP Krit,spotify:track:0Apw9KBqEdc85zUw13UJ14,Nadao Music,7,7,-1,15,72,A,Major,56,38,57,2,0,34,4
หลับตา,232728,เล็ก พงษธร,spotify:track:0qYh1XgDjHolEc99GJnUqE,Universal Music (Thailand) Ltd.,40,40,-1,2,166,F#,Major,53,34,49,49,0,12,3
หวง(you're mine),14869764,Earth Patravee,spotify:track:5t2958ghc1UIUovv1pqMl3,Move Records,4,4,-1,95,126,G,Minor,63,50,54,69,0,14,42
หอมเธอ (Scent of Love),260139,"Ice Paris, Toey Jarinporn",spotify:track:3bLtqMLxYHEE5QIgVVU7ML,Nadao Music,48,48,-1,2,115,G#,Major,77,79,76,12,0,10,5
หัวหิน (Huahin Loop),10449359,WANYAi,spotify:track:1kUwlk4SqvLEjOk8yFPtUe,"HOLYFOX CO., LTD.",12,12,-1,74,85,A,Major,73,43,56,18,0,8,17
หัวใจ (The Reason Why I Live),304389,"D Gerrard, Patrickananda",spotify:track:63QIlrzh79BhQYrd9FuR5A,WM/Thailand,172,172,-1,3,126,A,Major,58,26,40,43,0,12,11
"หัวใจสั่งให้รัก - จาก ""ละคร อกเกือบหักแอบรักคุณสามี""",100805,แพรว คณิตกุล,spotify:track:43F823Bzv4zE9z1IYSM7nQ,Bec World Public Company Limited,168,168,-1,2,107,F#,Major,67,34,56,45,0,12,3
หัวใจเจ้าเอย​ (Not Again),27486515,Alyn Wee,spotify:track:1LDG6oNPVWerLLWp2ia78I,LOVEiS Entertainment,18,18,-1,134,140,G#,Major,54,47,43,47,0,9,4
หากจะเพียงขอ (Sincare),14453329,PURPEECH,spotify:track:4njC4CPPqAQZ5bo6eEjP0e,MILK!,31,35,35,171,180,G,Major,51,30,46,16,0,28,3
หากจะเพียงขอ(Sincare),26877763,PURPEECH,spotify:track:3v5g7khNHS9726iyuI1iUs,PURPEECH,31,31,-1,124,180,G,Major,56,26,39,73,0,11,4
หากผม,801699,pY-1,spotify:track:0HbPNfsIPERIYwXxZGLjfi,pY-1,125,125,-1,4,75,C#,Major,58,73,29,85,0,11,3
หากวันนั้น,86133,Room 39,spotify:track:4hy03eg0PksOEJraNfqb1O,LOVEiS Entertainment,16,148,-1,26,168,F,Major,45,20,49,53,0,10,4
หากว่าฉัน,405211,SERIOUS BACON,spotify:track:4A2WrMN7wUHON3QtGPtSv3,Boxx Music,52,52,-1,3,78,E,Major,62,44,52,51,0,32,5
หากว่าฉันได้ครอบครอง,9814238,VELIKA,spotify:track:467XT84TTQHkdifhD7eUgQ,Velika Pirate Ship,27,27,-1,35,125,F#,Major,74,44,32,82,0,11,9
หากว่าเราไม่คิดถึงกัน,1067502,"Zom Marie, The Parkinson",spotify:track:0eMRXQXyrgGwxNmkwM7RHF,Spicy Disc,53,53,-1,10,124,D,Major,65,26,62,38,0,34,4
หากเธอเคยรักใคร (IF YOU LOVE),10355087,"Waii, Koen",spotify:track:08OtCoRVu0sHp8dmCddtvg,Aoftion Music,19,19,-1,59,98,D,Major,66,39,56,19,0,9,7
หินหยดลงน้ำ (Adore),3839521,"YENTED, Minchang, Gomen.",spotify:track:1SiEekQfLe9Jmr72U8OZRR,notbad! music,72,72,-1,32,160,D#,Major,51,38,41,61,0,13,9
ห่มผ้า (Hold Me Tight) - From แปลรักฉันด้วยใจเธอ Part 2,2498881,PP Krit,spotify:track:2aDPlv7rLb9dAWUQIdnWoB,Nadao Music,6,6,-1,19,96,F#,Major,76,51,37,61,0,20,4
ห้ามใจไม่อยู่,2393996,Earth Patravee,spotify:track:2hteglfTJmJmqac9pXz7rb,Muzik Move Records,93,93,-1,42,166,C,Major,70,47,64,75,1,12,17
อยากบอกให้รู้ (You),1935634,SCRUBB,spotify:track:1CkDsZM7FAbYXRwNlcFDed,Scrubb,29,29,-1,15,92,A,Major,78,49,63,59,19,9,8
อยากมีเเฟนเเล้ว,2094883,"Lipta, LAZYLOXY",spotify:track:5EnkQKL8MNjxccKXy6g24g,Lipta,14,14,-1,31,138,F#,Minor,83,95,65,23,0,4,15
อยากอยู่คนเดียว?,233009,Wonderframe,spotify:track:2BkxzBrKUR19M4Tfv7fySU,Unicorn Records,53,53,-1,3,150,B,Minor,71,72,51,26,0,38,21
อยากเจอ - Reason of Loneliness,7597345,Blue Shade,spotify:track:7Im4VU4SWczGbNqzEfjlpe,Tigger Twins,68,68,-1,82,106,G,Major,73,73,67,26,0,12,3
อยากเริ่มต้นใหม่กับคนเดิม (Repeat),10003165,Ink Waruntorn,spotify:track:1E0waZD9GmD0SkbEhk19J4,Boxx Music,1,1,-1,62,164,D,Major,55,61,79,4,0,11,4
อยากเริ่มต้นใหม่กับคนเดิม (repeat),673394,Ink Waruntorn,spotify:track:0g6sPkauqoHKPtLzYGc1z6,Boxx Music,1,104,101,71,164,D,Major,55,61,79,4,0,11,4
อยากให้รู้ว่ารักเธอ,101681,Season Five,spotify:track:5KZFHhBfnaXOgdHrH8lIWz,ME Records,199,199,-1,1,75,B,Major,60,56,46,64,0,16,3
อยากให้เธอลอง,5063028,Musketeers,spotify:track:73kl4TP9dYPxW61QiIuMzt,Believe Records,112,112,-1,30,97,A#,Major,62,85,87,5,0,10,3
อยากให้เธออยู่ตรงนี้,2123931,"The BESTS, Saran, BlackHeart, SLOWVXNZ, -",spotify:track:25a2Lu7yr7UiZjGhCsZBE0,Slowvxnz,143,143,-1,9,160,A#,Major,75,38,57,73,0,13,29
อยากให้เธอเจอคนแบบเธอ,36146,Aof Pongsak,spotify:track:0T27FwulGmVmRJMuijMgOK,GMM Music Public Company Limited,171,171,-1,1,170,C#,Major,61,21,33,51,0,8,17
อยู่กับฉันก่อน,856557,"Saran, THAOWANZ",spotify:track:6n6CdwtqyZtXLS9ITlfibP,SARAN,159,159,-1,6,108,C#,Major,69,46,56,73,0,11,3
อยู่ก่อน,477130,"URBOYTJ, Oat Pramote",spotify:track:5UVjaEEdrQxXOxlDZt4LWG,UrboyTJ,147,147,-1,9,98,G#,Major,77,64,82,1,0,9,11
อยู่คนเดียว,2033283,WANYAi,spotify:track:04BVwXNoTsEKZmj14Vm5HM,Holyfox,53,53,-1,30,182,G,Major,54,54,42,25,0,8,8
อยู่คนเดียว (Loner),71263,WANYAi,spotify:track:2N3yIGC0Lpv5kPAchqBeSa,"HOLYFOX CO., LTD.",53,108,102,31,182,G,Major,54,54,42,25,0,8,8
อยู่นานๆได้ไหม,129207,SIN,spotify:track:2RWPiJ1wDnDoqZmPJNHpRC,GMM Music Public Company Limited,89,89,-1,4,84,A,Major,53,21,39,71,0,9,3
